tax_order,category,sci_name,comm_name,exotic,count,country,state,lat,lon,dates,observer,media,gui,comments
10446,species,"Ramphastos ambiguus","Yellow-throated Toucan","",10,Colombia,"Chocó",5.603964,-77.437597,7/12/22,obsr156275,0,URN:CornellLabOfOrnithology:EBIRD:OBS1483980928,"Tayra!--Walked down beach at 530 and went back to the thermal baths. Found a trail on the backside of the termales that looked good. Turned out to be the path to Cuatro Encantos. Very wide and well worn. Decent activity for the choco with a few flocks. Particularly productive was a chagra about 1/4 of the away along the trail with lots of birds coming to the edge"
10446,species,"Ramphastos ambiguus","Yellow-throated Toucan","",10,Colombia,"Chocó",5.6241466,-77.4194989,10/19/19,obsr507040,0,URN:CornellLabOfOrnithology:EBIRD:OBS819894278,""
10446,species,"Ramphastos ambiguus","Yellow-throated Toucan","",12,Colombia,"Chocó",5.6241466,-77.4194989,1/25/16,obsr536120,0,URN:CornellLabOfOrnithology:EBIRD:OBS369214771,"Guillermo Gomez Fernandez, Maria Teresa Jaramillo, Luis Fernando Serna, Jin"
10446,species,"Ramphastos ambiguus","Yellow-throated Toucan","",2,Colombia,"Chocó",5.5712682,-77.5018555,7/19/22,obsr436508,0,URN:CornellLabOfOrnithology:EBIRD:OBS1498845104,Manacus2022_
10446,species,"Ramphastos ambiguus","Yellow-throated Toucan","",2,Colombia,"Chocó",5.5712682,-77.5018555,7/19/22,obsr803013,0,URN:CornellLabOfOrnithology:EBIRD:OBS1485273560,""
10446,species,"Ramphastos ambiguus","Yellow-throated Toucan","",2,Colombia,"Chocó",5.572016,-77.498527,7/18/22,obsr169881,0,URN:CornellLabOfOrnithology:EBIRD:OBS1481970787,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. El Amargal: camino hasta cuchilla de Arusí. With Armancio as guide. Light rain and super quiet overall. After walking up the trail a few hundred meters we turned back and I ended the list a little short of the El Amargal buildings when it was getting dark."
10446,species,"Ramphastos ambiguus","Yellow-throated Toucan","",2,Colombia,"Chocó",5.5747881,-77.4981992,7/19/22,obsr792981,0,URN:CornellLabOfOrnithology:EBIRD:OBS1484895809,""
10446,species,"Ramphastos ambiguus","Yellow-throated Toucan","",2,Colombia,"Chocó",5.5931359,-77.4963355,12/23/20,obsr217706,0,URN:CornellLabOfOrnithology:EBIRD:OBS1065507374,""
10446,species,"Ramphastos ambiguus","Yellow-throated Toucan","",2,Colombia,"Chocó",5.6033574,-77.4351574,7/11/21,obsr2625896,0,URN:CornellLabOfOrnithology:EBIRD:OBS1199303003,""
10446,species,"Ramphastos ambiguus","Yellow-throated Toucan","",2,Colombia,"Chocó",5.6033574,-77.4351574,7/11/21,obsr436508,0,URN:CornellLabOfOrnithology:EBIRD:OBS1199322243,""
10446,species,"Ramphastos ambiguus","Yellow-throated Toucan","",2,Colombia,"Chocó",5.603758,-77.437378,7/12/22,obsr169881,0,URN:CornellLabOfOrnithology:EBIRD:OBS1480702458,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. Walked east from the town of Termales, reached the ""termales spa del pacifico"", and then took the Camino Cuatro Encantos. We walked only a few hundred meters along the camino and then turned back. Scouting for Manacus. With Sebastian, Maira, and guides. Ebird track for this list is WAY off due to user error--accidentally continued a list from a previous site. Have since fixed error, except for lingering eBird track."
10446,species,"Ramphastos ambiguus","Yellow-throated Toucan","",2,Colombia,"Chocó",5.603758,-77.437378,7/12/22,obsr792981,0,URN:CornellLabOfOrnithology:EBIRD:OBS1497532072,""
10446,species,"Ramphastos ambiguus","Yellow-throated Toucan","",2,Colombia,"Chocó",5.603758,-77.437378,7/12/22,obsr803013,0,URN:CornellLabOfOrnithology:EBIRD:OBS1499662663,""
10446,species,"Ramphastos ambiguus","Yellow-throated Toucan","",2,Colombia,"Chocó",5.6046403,-77.4387694,9/1/21,obsr617181,0,URN:CornellLabOfOrnithology:EBIRD:OBS1238129929,""
10446,species,"Ramphastos ambiguus","Yellow-throated Toucan","",2,Colombia,"Chocó",5.6121815,-77.4346994,7/17/22,obsr792981,0,URN:CornellLabOfOrnithology:EBIRD:OBS1485333058,""
10446,species,"Ramphastos ambiguus","Yellow-throated Toucan","",2,Colombia,"Chocó",5.6121815,-77.4346994,7/17/22,obsr803013,0,URN:CornellLabOfOrnithology:EBIRD:OBS1485276505,""
10446,species,"Ramphastos ambiguus","Yellow-throated Toucan","",2,Colombia,"Chocó",5.6130794,-77.4054436,5/4/19,obsr954691,1,URN:CornellLabOfOrnithology:EBIRD:OBS753393537,"Recoorido para el GBD 2019 desde el Ecolodge El Cantil hasta el cerro ""Carrizalito y regreso llegando hasta caño al lado de ""Piedra-piedra"""
10446,species,"Ramphastos ambiguus","Yellow-throated Toucan","",2,Colombia,"Chocó",5.6131126,-77.4204557,10/18/19,obsr136735,0,URN:CornellLabOfOrnithology:EBIRD:OBS819166188,""
